date,keyword,value,region,disease
2026-02-19,hantavirus sintomas,55.38,MX,hantavirus
2026-02-19,hantavirus sintomas,46.44,SLP,hantavirus
2026-02-19,covid tos,80.49,MX,covid
2026-02-19,covid tos,79.42,SLP,covid
2026-02-19,covid fiebre,69.35,MX,covid
2026-02-19,covid fiebre,76.09,SLP,covid
2026-02-19,perdida de olfato,74.22,MX,covid
2026-02-19,perdida de olfato,69.23,SLP,covid
2026-02-19,covid mexico,58.93,MX,covid
2026-02-19,covid mexico,75.73,SLP,covid
2026-02-19,covid slp,56.2,MX,covid
2026-02-19,covid slp,55.36,SLP,covid
2026-02-19,dengue fiebre,51.84,MX,dengue
2026-02-19,dengue fiebre,54.38,SLP,dengue
2026-02-19,dolor de huesos,55.19,MX,dengue
2026-02-19,dolor de huesos,62.07,SLP,dengue
2026-02-19,sarpullido,58.52,MX,dengue
2026-02-19,sarpullido,49.66,SLP,dengue
2026-02-19,dengue slp,48.15,MX,dengue
2026-02-19,dengue slp,29.78,SLP,dengue
2026-02-19,mosquito,33.6,MX,dengue
2026-02-19,mosquito,38.3,SLP,dengue
2026-02-20,tos,55.97,MX,hantavirus
2026-02-20,tos,48.87,SLP,hantavirus
2026-02-20,fiebre,53.66,MX,hantavirus
2026-02-20,fiebre,54.79,SLP,hantavirus
2026-02-20,dolor muscular,58.68,MX,hantavirus
2026-02-20,dolor muscular,47.63,SLP,hantavirus
2026-02-20,dificultad para respirar,42.91,MX,hantavirus
2026-02-20,dificultad para respirar,43.11,SLP,hantavirus
2026-02-20,sangrado,42.44,MX,hantavirus
2026-02-20,sangrado,32.75,SLP,hantavirus
2026-02-20,raton de campo,41.65,MX,hantavirus
2026-02-20,raton de campo,42.35,SLP,hantavirus
2026-02-20,hantavirus sintomas,59.66,MX,hantavirus
2026-02-20,hantavirus sintomas,56.34,SLP,hantavirus
2026-02-20,covid tos,79.1,MX,covid
2026-02-20,covid tos,73.3,SLP,covid
2026-02-20,covid fiebre,82.66,MX,covid
2026-02-20,covid fiebre,75.62,SLP,covid
2026-02-20,perdida de olfato,69.56,MX,covid
2026-02-20,perdida de olfato,69.09,SLP,covid
2026-02-20,covid mexico,56.3,MX,covid
2026-02-20,covid mexico,67.95,SLP,covid
2026-02-20,covid slp,64.08,MX,covid
2026-02-20,covid slp,55.32,SLP,covid
2026-02-20,dengue fiebre,53.17,MX,dengue
2026-02-20,dengue fiebre,54.08,SLP,dengue
2026-02-20,dolor de huesos,59.94,MX,dengue
2026-02-20,dolor de huesos,57.26,SLP,dengue
2026-02-20,sarpullido,41.73,MX,dengue
2026-02-20,sarpullido,46.01,SLP,dengue
2026-02-20,dengue slp,38.84,MX,dengue
2026-02-20,dengue slp,40.76,SLP,dengue
2026-02-20,mosquito,29.9,MX,dengue
2026-02-20,mosquito,27.64,SLP,dengue
2026-02-21,tos,54.13,MX,hantavirus
2026-02-21,tos,57.08,SLP,hantavirus
2026-02-21,fiebre,51.79,MX,hantavirus
2026-02-21,fiebre,52.48,SLP,hantavirus
2026-02-21,dolor muscular,43.99,MX,hantavirus
2026-02-21,dolor muscular,43.78,SLP,hantavirus
2026-02-21,dificultad para respirar,43.23,MX,hantavirus
2026-02-21,dificultad para respirar,41.15,SLP,hantavirus
2026-02-21,sangrado,37.16,MX,hantavirus
2026-02-21,sangrado,35.53,SLP,hantavirus
2026-02-21,raton de campo,41.27,MX,hantavirus
2026-02-21,raton de campo,43.04,SLP,hantavirus
2026-02-21,hantavirus sintomas,48.6,MX,hantavirus
2026-02-21,hantavirus sintomas,41.72,SLP,hantavirus
2026-02-21,covid tos,70.3,MX,covid
2026-02-21,covid tos,62.89,SLP,covid
2026-02-21,covid fiebre,78.03,MX,covid
2026-02-21,covid fiebre,74.04,SLP,covid
2026-02-21,perdida de olfato,69.09,MX,covid
2026-02-21,perdida de olfato,69.54,SLP,covid
2026-02-21,covid mexico,64.53,MX,covid
2026-02-21,covid mexico,54.0,SLP,covid
2026-02-21,covid slp,51.52,MX,covid
2026-02-21,covid slp,62.29,SLP,covid
2026-02-21,dengue fiebre,47.66,MX,dengue
2026-02-21,dengue fiebre,52.61,SLP,dengue
2026-02-21,dolor de huesos,55.02,MX,dengue
2026-02-21,dolor de huesos,60.08,SLP,dengue
2026-02-21,sarpullido,42.16,MX,dengue
2026-02-21,sarpullido,40.63,SLP,dengue
2026-02-21,dengue slp,31.36,MX,dengue
2026-02-21,dengue slp,31.07,SLP,dengue
2026-02-21,mosquito,43.17,MX,dengue
2026-02-21,mosquito,41.91,SLP,dengue
2026-02-22,tos,49.34,MX,hantavirus
2026-02-22,tos,50.41,SLP,hantavirus
2026-02-22,fiebre,56.94,MX,hantavirus
2026-02-22,fiebre,55.7,SLP,hantavirus
2026-02-22,dolor muscular,52.49,MX,hantavirus
2026-02-22,dolor muscular,42.42,SLP,hantavirus
2026-02-22,dificultad para respirar,44.56,MX,hantavirus
2026-02-22,dificultad para respirar,40.81,SLP,hantavirus
2026-02-22,sangrado,34.41,MX,hantavirus
2026-02-22,sangrado,35.49,SLP,hantavirus
2026-02-22,raton de campo,27.05,MX,hantavirus
2026-02-22,raton de campo,40.7,SLP,hantavirus
2026-02-22,hantavirus sintomas,57.39,MX,hantavirus
2026-02-22,hantavirus sintomas,54.44,SLP,hantavirus
2026-02-22,covid tos,74.79,MX,covid
2026-02-22,covid tos,79.93,SLP,covid
2026-02-22,covid fiebre,69.4,MX,covid
2026-02-22,covid fiebre,71.96,SLP,covid
2026-02-22,perdida de olfato,69.83,MX,covid
2026-02-22,perdida de olfato,64.46,SLP,covid
2026-02-22,covid mexico,57.53,MX,covid
2026-02-22,covid mexico,65.33,SLP,covid
2026-02-22,covid slp,54.91,MX,covid
2026-02-22,covid slp,53.12,SLP,covid
2026-02-22,dengue fiebre,53.38,MX,dengue
2026-02-22,dengue fiebre,46.9,SLP,dengue
2026-02-22,dolor de huesos,56.58,MX,dengue
2026-02-22,dolor de huesos,52.99,SLP,dengue
2026-02-22,sarpullido,47.29,MX,dengue
2026-02-22,sarpullido,38.04,SLP,dengue
2026-02-22,dengue slp,43.84,MX,dengue
2026-02-22,dengue slp,37.98,SLP,dengue
2026-02-22,mosquito,34.29,MX,dengue
2026-02-22,mosquito,40.27,SLP,dengue
2026-02-23,tos,47.48,MX,hantavirus
2026-02-23,tos,50.16,SLP,hantavirus
2026-02-23,fiebre,58.55,MX,hantavirus
2026-02-23,fiebre,52.97,SLP,hantavirus
2026-02-23,dolor muscular,52.93,MX,hantavirus
2026-02-23,dolor muscular,52.97,SLP,hantavirus
2026-02-23,dificultad para respirar,41.84,MX,hantavirus
2026-02-23,dificultad para respirar,39.42,SLP,hantavirus
2026-02-23,sangrado,39.19,MX,hantavirus
2026-02-23,sangrado,40.32,SLP,hantavirus
2026-02-23,raton de campo,39.45,MX,hantavirus
2026-02-23,raton de campo,41.79,SLP,hantavirus
2026-02-23,hantavirus sintomas,58.38,MX,hantavirus
2026-02-23,hantavirus sintomas,41.72,SLP,hantavirus
2026-02-23,covid tos,74.69,MX,covid
2026-02-23,covid tos,81.42,SLP,covid
2026-02-23,covid fiebre,79.44,MX,covid
2026-02-23,covid fiebre,70.23,SLP,covid
2026-02-23,perdida de olfato,67.11,MX,covid
2026-02-23,perdida de olfato,68.54,SLP,covid
2026-02-23,covid mexico,63.13,MX,covid
2026-02-23,covid mexico,59.65,SLP,covid
2026-02-23,covid slp,51.68,MX,covid
2026-02-23,covid slp,52.25,SLP,covid
2026-02-23,dengue fiebre,58.07,MX,dengue
2026-02-23,dengue fiebre,63.67,SLP,dengue
2026-02-23,dolor de huesos,49.35,MX,dengue
2026-02-23,dolor de huesos,49.2,SLP,dengue
2026-02-23,sarpullido,47.51,MX,dengue
2026-02-23,sarpullido,59.35,SLP,dengue
2026-02-23,dengue slp,41.12,MX,dengue
2026-02-23,dengue slp,36.07,SLP,dengue
2026-02-23,mosquito,35.2,MX,dengue
2026-02-23,mosquito,39.08,SLP,dengue
2026-02-24,tos,48.71,MX,hantavirus
2026-02-24,tos,57.39,SLP,hantavirus
2026-02-24,fiebre,48.51,MX,hantavirus
2026-02-24,fiebre,49.6,SLP,hantavirus
2026-02-24,dolor muscular,49.51,MX,hantavirus
2026-02-24,dolor muscular,47.67,SLP,hantavirus
2026-02-24,dificultad para respirar,35.56,MX,hantavirus
2026-02-24,dificultad para respirar,40.93,SLP,hantavirus
2026-02-24,sangrado,49.46,MX,hantavirus
2026-02-24,sangrado,29.53,SLP,hantavirus
2026-02-24,raton de campo,42.34,MX,hantavirus
2026-02-24,raton de campo,38.51,SLP,hantavirus
2026-02-24,hantavirus sintomas,47.37,MX,hantavirus
2026-02-24,hantavirus sintomas,55.19,SLP,hantavirus
2026-02-24,covid tos,75.39,MX,covid
2026-02-24,covid tos,74.78,SLP,covid
2026-02-24,covid fiebre,76.74,MX,covid
2026-02-24,covid fiebre,84.74,SLP,covid
2026-02-24,perdida de olfato,66.32,MX,covid
2026-02-24,perdida de olfato,70.01,SLP,covid
2026-02-24,covid mexico,63.18,MX,covid
2026-02-24,covid mexico,56.93,SLP,covid
2026-02-24,covid slp,64.44,MX,covid
2026-02-24,covid slp,60.8,SLP,covid
2026-02-24,dengue fiebre,53.05,MX,dengue
2026-02-24,dengue fiebre,55.6,SLP,dengue
2026-02-24,dolor de huesos,46.38,MX,dengue
2026-02-24,dolor de huesos,57.11,SLP,dengue
2026-02-24,sarpullido,46.52,MX,dengue
2026-02-24,sarpullido,47.83,SLP,dengue
2026-02-24,dengue slp,37.3,MX,dengue
2026-02-24,dengue slp,42.11,SLP,dengue
2026-02-24,mosquito,37.57,MX,dengue
2026-02-24,mosquito,29.29,SLP,dengue
2026-02-25,tos,47.36,MX,hantavirus
2026-02-25,tos,43.57,SLP,hantavirus
2026-02-25,fiebre,59.19,MX,hantavirus
2026-02-25,fiebre,53.91,SLP,hantavirus
2026-02-25,dolor muscular,34.46,MX,hantavirus
2026-02-25,dolor muscular,44.19,SLP,hantavirus
2026-02-25,dificultad para respirar,32.67,MX,hantavirus
2026-02-25,dificultad para respirar,41.29,SLP,hantavirus
2026-02-25,sangrado,35.05,MX,hantavirus
2026-02-25,sangrado,33.89,SLP,hantavirus
2026-02-25,raton de campo,38.76,MX,hantavirus
2026-02-25,raton de campo,41.04,SLP,hantavirus
2026-02-25,hantavirus sintomas,42.56,MX,hantavirus
2026-02-25,hantavirus sintomas,49.83,SLP,hantavirus
2026-02-25,covid tos,74.46,MX,covid
2026-02-25,covid tos,80.97,SLP,covid
2026-02-25,covid fiebre,74.99,MX,covid
2026-02-25,covid fiebre,72.57,SLP,covid
2026-02-25,perdida de olfato,67.84,MX,covid
2026-02-25,perdida de olfato,69.56,SLP,covid
2026-02-25,covid mexico,54.26,MX,covid
2026-02-25,covid mexico,63.86,SLP,covid
2026-02-25,covid slp,58.92,MX,covid
2026-02-25,covid slp,53.22,SLP,covid
2026-02-25,dengue fiebre,56.02,MX,dengue
2026-02-25,dengue fiebre,54.64,SLP,dengue
2026-02-25,dolor de huesos,53.58,MX,dengue
2026-02-25,dolor de huesos,67.16,SLP,dengue
2026-02-25,sarpullido,51.32,MX,dengue
2026-02-25,sarpullido,52.36,SLP,dengue
2026-02-25,dengue slp,35.36,MX,dengue
2026-02-25,dengue slp,36.94,SLP,dengue
2026-02-25,mosquito,30.0,MX,dengue
2026-02-25,mosquito,31.72,SLP,dengue
2026-02-26,tos,61.45,MX,hantavirus
2026-02-26,tos,41.71,SLP,hantavirus
2026-02-26,fiebre,61.1,MX,hantavirus
2026-02-26,fiebre,55.41,SLP,hantavirus
2026-02-26,dolor muscular,45.81,MX,hantavirus
2026-02-26,dolor muscular,41.08,SLP,hantavirus
2026-02-26,dificultad para respirar,37.13,MX,hantavirus
2026-02-26,dificultad para respirar,34.1,SLP,hantavirus
2026-02-26,sangrado,31.36,MX,hantavirus
2026-02-26,sangrado,44.53,SLP,hantavirus
2026-02-26,raton de campo,45.05,MX,hantavirus
2026-02-26,raton de campo,39.24,SLP,hantavirus
2026-02-26,hantavirus sintomas,53.86,MX,hantavirus
2026-02-26,hantavirus sintomas,49.47,SLP,hantavirus
2026-02-26,covid tos,68.25,MX,covid
2026-02-26,covid tos,71.2,SLP,covid
2026-02-26,covid fiebre,80.63,MX,covid
2026-02-26,covid fiebre,77.27,SLP,covid
2026-02-26,perdida de olfato,69.49,MX,covid
2026-02-26,perdida de olfato,71.52,SLP,covid
2026-02-26,covid mexico,56.15,MX,covid
2026-02-26,covid mexico,57.12,SLP,covid
2026-02-26,covid slp,54.63,MX,covid
2026-02-26,covid slp,63.65,SLP,covid
2026-02-26,dengue fiebre,54.18,MX,dengue
2026-02-26,dengue fiebre,42.87,SLP,dengue
2026-02-26,dolor de huesos,56.76,MX,dengue
2026-02-26,dolor de huesos,57.55,SLP,dengue
2026-02-26,sarpullido,53.0,MX,dengue
2026-02-26,sarpullido,50.84,SLP,dengue
2026-02-26,dengue slp,29.73,MX,dengue
2026-02-26,dengue slp,44.95,SLP,dengue
2026-02-26,mosquito,46.76,MX,dengue
2026-02-26,mosquito,26.2,SLP,dengue
2026-02-27,tos,53.67,MX,hantavirus
2026-02-27,tos,61.74,SLP,hantavirus
2026-02-27,fiebre,54.93,MX,hantavirus
2026-02-27,fiebre,57.86,SLP,hantavirus
2026-02-27,dolor muscular,54.54,MX,hantavirus
2026-02-27,dolor muscular,41.94,SLP,hantavirus
2026-02-27,dificultad para respirar,36.15,MX,hantavirus
2026-02-27,dificultad para respirar,49.57,SLP,hantavirus
2026-02-27,sangrado,30.51,MX,hantavirus
2026-02-27,sangrado,38.33,SLP,hantavirus
2026-02-27,raton de campo,44.98,MX,hantavirus
2026-02-27,raton de campo,38.35,SLP,hantavirus
2026-02-27,hantavirus sintomas,62.61,MX,hantavirus
2026-02-27,hantavirus sintomas,50.94,SLP,hantavirus
2026-02-27,covid tos,69.26,MX,covid
2026-02-27,covid tos,63.26,SLP,covid
2026-02-27,covid fiebre,72.98,MX,covid
2026-02-27,covid fiebre,68.83,SLP,covid
2026-02-27,perdida de olfato,70.98,MX,covid
2026-02-27,perdida de olfato,64.23,SLP,covid
2026-02-27,covid mexico,64.66,MX,covid
2026-02-27,covid mexico,63.16,SLP,covid
2026-02-27,covid slp,47.48,MX,covid
2026-02-27,covid slp,54.3,SLP,covid
2026-02-27,dengue fiebre,53.94,MX,dengue
2026-02-27,dengue fiebre,52.2,SLP,dengue
2026-02-27,dolor de huesos,57.84,MX,dengue
2026-02-27,dolor de huesos,59.68,SLP,dengue
2026-02-27,sarpullido,51.91,MX,dengue
2026-02-27,sarpullido,41.83,SLP,dengue
2026-02-27,dengue slp,27.14,MX,dengue
2026-02-27,dengue slp,33.56,SLP,dengue
2026-02-27,mosquito,32.12,MX,dengue
2026-02-27,mosquito,29.88,SLP,dengue
2026-02-28,tos,53.71,MX,hantavirus
2026-02-28,tos,52.44,SLP,hantavirus
2026-02-28,fiebre,52.85,MX,hantavirus
2026-02-28,fiebre,53.59,SLP,hantavirus
2026-02-28,dolor muscular,46.15,MX,hantavirus
2026-02-28,dolor muscular,44.91,SLP,hantavirus
2026-02-28,dificultad para respirar,36.79,MX,hantavirus
2026-02-28,dificultad para respirar,49.11,SLP,hantavirus
2026-02-28,sangrado,38.39,MX,hantavirus
2026-02-28,sangrado,38.95,SLP,hantavirus
2026-02-28,raton de campo,40.41,MX,hantavirus
2026-02-28,raton de campo,38.53,SLP,hantavirus
2026-02-28,hantavirus sintomas,57.92,MX,hantavirus
2026-02-28,hantavirus sintomas,47.08,SLP,hantavirus
2026-02-28,covid tos,75.4,MX,covid
2026-02-28,covid tos,78.24,SLP,covid
2026-02-28,covid fiebre,75.51,MX,covid
2026-02-28,covid fiebre,77.09,SLP,covid
2026-02-28,perdida de olfato,65.53,MX,covid
2026-02-28,perdida de olfato,67.97,SLP,covid
2026-02-28,covid mexico,61.37,MX,covid
2026-02-28,covid mexico,55.46,SLP,covid
2026-02-28,covid slp,57.54,MX,covid
2026-02-28,covid slp,57.03,SLP,covid
2026-02-28,dengue fiebre,51.9,MX,dengue
2026-02-28,dengue fiebre,47.06,SLP,dengue
2026-02-28,dolor de huesos,51.17,MX,dengue
2026-02-28,dolor de huesos,59.26,SLP,dengue
2026-02-28,sarpullido,51.9,MX,dengue
2026-02-28,sarpullido,53.66,SLP,dengue
2026-02-28,dengue slp,35.6,MX,dengue
2026-02-28,dengue slp,43.13,SLP,dengue
2026-02-28,mosquito,42.7,MX,dengue
2026-02-28,mosquito,39.67,SLP,dengue
2026-03-01,tos,47.1,MX,hantavirus
2026-03-01,tos,56.86,SLP,hantavirus
2026-03-01,fiebre,48.66,MX,hantavirus
2026-03-01,fiebre,51.39,SLP,hantavirus
2026-03-01,dolor muscular,54.99,MX,hantavirus
2026-03-01,dolor muscular,52.23,SLP,hantavirus
2026-03-01,dificultad para respirar,31.49,MX,hantavirus
2026-03-01,dificultad para respirar,39.33,SLP,hantavirus
2026-03-01,sangrado,41.2,MX,hantavirus
2026-03-01,sangrado,35.99,SLP,hantavirus
2026-03-01,raton de campo,47.37,MX,hantavirus
2026-03-01,raton de campo,51.55,SLP,hantavirus
2026-03-01,hantavirus sintomas,56.42,MX,hantavirus
2026-03-01,hantavirus sintomas,50.68,SLP,hantavirus
2026-03-01,covid tos,70.75,MX,covid
2026-03-01,covid tos,68.59,SLP,covid
2026-03-01,covid fiebre,72.85,MX,covid
2026-03-01,covid fiebre,63.13,SLP,covid
2026-03-01,perdida de olfato,61.35,MX,covid
2026-03-01,perdida de olfato,57.55,SLP,covid
2026-03-01,covid mexico,54.11,MX,covid
2026-03-01,covid mexico,50.69,SLP,covid
2026-03-01,covid slp,42.77,MX,covid
2026-03-01,covid slp,50.3,SLP,covid
2026-03-01,dengue fiebre,64.0,MX,dengue
2026-03-01,dengue fiebre,60.28,SLP,dengue
2026-03-01,dolor de huesos,55.72,MX,dengue
2026-03-01,dolor de huesos,68.7,SLP,dengue
2026-03-01,sarpullido,44.99,MX,dengue
2026-03-01,sarpullido,55.69,SLP,dengue
2026-03-01,dengue slp,39.44,MX,dengue
2026-03-01,dengue slp,44.46,SLP,dengue
2026-03-01,mosquito,39.87,MX,dengue
2026-03-01,mosquito,39.92,SLP,dengue
2026-03-02,tos,52.04,MX,hantavirus
2026-03-02,tos,51.69,SLP,hantavirus
2026-03-02,fiebre,55.13,MX,hantavirus
2026-03-02,fiebre,49.59,SLP,hantavirus
2026-03-02,dolor muscular,44.75,MX,hantavirus
2026-03-02,dolor muscular,40.68,SLP,hantavirus
2026-03-02,dificultad para respirar,35.83,MX,hantavirus
2026-03-02,dificultad para respirar,40.18,SLP,hantavirus
2026-03-02,sangrado,34.09,MX,hantavirus
2026-03-02,sangrado,39.58,SLP,hantavirus
2026-03-02,raton de campo,45.56,MX,hantavirus
2026-03-02,raton de campo,45.62,SLP,hantavirus
2026-03-02,hantavirus sintomas,51.57,MX,hantavirus
2026-03-02,hantavirus sintomas,53.87,SLP,hantavirus
2026-03-02,covid tos,66.05,MX,covid
2026-03-02,covid tos,62.29,SLP,covid
2026-03-02,covid fiebre,66.64,MX,covid
2026-03-02,covid fiebre,70.27,SLP,covid
2026-03-02,perdida de olfato,61.62,MX,covid
2026-03-02,perdida de olfato,60.28,SLP,covid
2026-03-02,covid mexico,58.59,MX,covid
2026-03-02,covid mexico,47.33,SLP,covid
2026-03-02,covid slp,39.99,MX,covid
2026-03-02,covid slp,50.41,SLP,covid
2026-03-02,dengue fiebre,53.22,MX,dengue
2026-03-02,dengue fiebre,71.43,SLP,dengue
2026-03-02,dolor de huesos,62.93,MX,dengue
2026-03-02,dolor de huesos,57.78,SLP,dengue
2026-03-02,sarpullido,51.07,MX,dengue
2026-03-02,sarpullido,42.25,SLP,dengue
2026-03-02,dengue slp,43.67,MX,dengue
2026-03-02,dengue slp,41.71,SLP,dengue
2026-03-02,mosquito,50.75,MX,dengue
2026-03-02,mosquito,40.89,SLP,dengue
2026-03-03,tos,61.44,MX,hantavirus
2026-03-03,tos,50.31,SLP,hantavirus
2026-03-03,fiebre,67.78,MX,hantavirus
2026-03-03,fiebre,57.47,SLP,hantavirus
2026-03-03,dolor muscular,47.81,MX,hantavirus
2026-03-03,dolor muscular,53.12,SLP,hantavirus
2026-03-03,dificultad para respirar,49.88,MX,hantavirus
2026-03-03,dificultad para respirar,38.55,SLP,hantavirus
2026-03-03,sangrado,36.14,MX,hantavirus
2026-03-03,sangrado,36.72,SLP,hantavirus
2026-03-03,raton de campo,50.24,MX,hantavirus
2026-03-03,raton de campo,39.99,SLP,hantavirus
2026-03-03,hantavirus sintomas,50.16,MX,hantavirus
2026-03-03,hantavirus sintomas,60.29,SLP,hantavirus
2026-03-03,covid tos,67.59,MX,covid
2026-03-03,covid tos,69.04,SLP,covid
2026-03-03,covid fiebre,69.91,MX,covid
2026-03-03,covid fiebre,69.77,SLP,covid
2026-03-03,perdida de olfato,55.53,MX,covid
2026-03-03,perdida de olfato,64.59,SLP,covid
2026-03-03,covid mexico,52.83,MX,covid
2026-03-03,covid mexico,50.07,SLP,covid
2026-03-03,covid slp,51.23,MX,covid
2026-03-03,covid slp,57.27,SLP,covid
2026-03-03,dengue fiebre,65.91,MX,dengue
2026-03-03,dengue fiebre,63.25,SLP,dengue
2026-03-03,dolor de huesos,61.63,MX,dengue
2026-03-03,dolor de huesos,60.63,SLP,dengue
2026-03-03,sarpullido,49.5,MX,dengue
2026-03-03,sarpullido,56.18,SLP,dengue
2026-03-03,dengue slp,41.17,MX,dengue
2026-03-03,dengue slp,38.38,SLP,dengue
2026-03-03,mosquito,51.82,MX,dengue
2026-03-03,mosquito,46.1,SLP,dengue
2026-03-04,tos,66.28,MX,hantavirus
2026-03-04,tos,53.16,SLP,hantavirus
2026-03-04,fiebre,56.73,MX,hantavirus
2026-03-04,fiebre,57.25,SLP,hantavirus
2026-03-04,dolor muscular,45.15,MX,hantavirus
2026-03-04,dolor muscular,47.95,SLP,hantavirus
2026-03-04,dificultad para respirar,37.89,MX,hantavirus
2026-03-04,dificultad para respirar,45.87,SLP,hantavirus
2026-03-04,sangrado,33.38,MX,hantavirus
2026-03-04,sangrado,48.22,SLP,hantavirus
2026-03-04,raton de campo,29.7,MX,hantavirus
2026-03-04,raton de campo,49.74,SLP,hantavirus
2026-03-04,hantavirus sintomas,50.79,MX,hantavirus
2026-03-04,hantavirus sintomas,55.2,SLP,hantavirus
2026-03-04,covid tos,66.35,MX,covid
2026-03-04,covid tos,71.54,SLP,covid
2026-03-04,covid fiebre,67.56,MX,covid
2026-03-04,covid fiebre,70.23,SLP,covid
2026-03-04,perdida de olfato,58.25,MX,covid
2026-03-04,perdida de olfato,57.18,SLP,covid
2026-03-04,covid mexico,52.02,MX,covid
2026-03-04,covid mexico,48.4,SLP,covid
2026-03-04,covid slp,50.97,MX,covid
2026-03-04,covid slp,43.57,SLP,covid
2026-03-04,dengue fiebre,63.19,MX,dengue
2026-03-04,dengue fiebre,60.17,SLP,dengue
2026-03-04,dolor de huesos,58.71,MX,dengue
2026-03-04,dolor de huesos,66.37,SLP,dengue
2026-03-04,sarpullido,60.43,MX,dengue
2026-03-04,sarpullido,55.55,SLP,dengue
2026-03-04,dengue slp,51.19,MX,dengue
2026-03-04,dengue slp,45.83,SLP,dengue
2026-03-04,mosquito,40.19,MX,dengue
2026-03-04,mosquito,40.24,SLP,dengue
2026-03-05,tos,54.22,MX,hantavirus
2026-03-05,tos,61.48,SLP,hantavirus
2026-03-05,fiebre,65.03,MX,hantavirus
2026-03-05,fiebre,53.14,SLP,hantavirus
2026-03-05,dolor muscular,38.48,MX,hantavirus
2026-03-05,dolor muscular,39.22,SLP,hantavirus
2026-03-05,dificultad para respirar,46.85,MX,hantavirus
2026-03-05,dificultad para respirar,37.32,SLP,hantavirus
2026-03-05,sangrado,38.55,MX,hantavirus
2026-03-05,sangrado,35.46,SLP,hantavirus
2026-03-05,raton de campo,46.96,MX,hantavirus
2026-03-05,raton de campo,48.74,SLP,hantavirus
2026-03-05,hantavirus sintomas,54.29,MX,hantavirus
2026-03-05,hantavirus sintomas,61.12,SLP,hantavirus
2026-03-05,covid tos,72.03,MX,covid
2026-03-05,covid tos,63.87,SLP,covid
2026-03-05,covid fiebre,64.91,MX,covid
2026-03-05,covid fiebre,74.43,SLP,covid
2026-03-05,perdida de olfato,64.81,MX,covid
2026-03-05,perdida de olfato,65.15,SLP,covid
2026-03-05,covid mexico,62.36,MX,covid
2026-03-05,covid mexico,55.25,SLP,covid
2026-03-05,covid slp,46.81,MX,covid
2026-03-05,covid slp,53.23,SLP,covid
2026-03-05,dengue fiebre,57.45,MX,dengue
2026-03-05,dengue fiebre,64.28,SLP,dengue
2026-03-05,dolor de huesos,59.05,MX,dengue
2026-03-05,dolor de huesos,60.34,SLP,dengue
2026-03-05,sarpullido,61.71,MX,dengue
2026-03-05,sarpullido,55.61,SLP,dengue
2026-03-05,dengue slp,47.36,MX,dengue
2026-03-05,dengue slp,39.68,SLP,dengue
2026-03-05,mosquito,37.82,MX,dengue
2026-03-05,mosquito,47.85,SLP,dengue
2026-03-06,tos,45.27,MX,hantavirus
2026-03-06,tos,54.64,SLP,hantavirus
2026-03-06,fiebre,51.05,MX,hantavirus
2026-03-06,fiebre,57.33,SLP,hantavirus
2026-03-06,dolor muscular,44.07,MX,hantavirus
2026-03-06,dolor muscular,44.35,SLP,hantavirus
2026-03-06,dificultad para respirar,37.31,MX,hantavirus
2026-03-06,dificultad para respirar,29.3,SLP,hantavirus
2026-03-06,sangrado,31.14,MX,hantavirus
2026-03-06,sangrado,42.13,SLP,hantavirus
2026-03-06,raton de campo,45.94,MX,hantavirus
2026-03-06,raton de campo,46.74,SLP,hantavirus
2026-03-06,hantavirus sintomas,55.99,MX,hantavirus
2026-03-06,hantavirus sintomas,64.21,SLP,hantavirus
2026-03-06,covid tos,62.02,MX,covid
2026-03-06,covid tos,62.35,SLP,covid
2026-03-06,covid fiebre,57.76,MX,covid
2026-03-06,covid fiebre,65.79,SLP,covid
2026-03-06,perdida de olfato,59.04,MX,covid
2026-03-06,perdida de olfato,56.3,SLP,covid
2026-03-06,covid mexico,45.18,MX,covid
2026-03-06,covid mexico,59.91,SLP,covid
2026-03-06,covid slp,46.49,MX,covid
2026-03-06,covid slp,54.84,SLP,covid
2026-03-06,dengue fiebre,52.99,MX,dengue
2026-03-06,dengue fiebre,54.33,SLP,dengue
2026-03-06,dolor de huesos,60.16,MX,dengue
2026-03-06,dolor de huesos,58.68,SLP,dengue
2026-03-06,sarpullido,49.6,MX,dengue
2026-03-06,sarpullido,55.14,SLP,dengue
2026-03-06,dengue slp,53.1,MX,dengue
2026-03-06,dengue slp,40.78,SLP,dengue
2026-03-06,mosquito,38.69,MX,dengue
2026-03-06,mosquito,35.94,SLP,dengue
2026-03-07,tos,57.21,MX,hantavirus
2026-03-07,tos,54.0,SLP,hantavirus
2026-03-07,fiebre,58.95,MX,hantavirus
2026-03-07,fiebre,55.73,SLP,hantavirus
2026-03-07,dolor muscular,49.77,MX,hantavirus
2026-03-07,dolor muscular,57.39,SLP,hantavirus
2026-03-07,dificultad para respirar,39.6,MX,hantavirus
2026-03-07,dificultad para respirar,41.13,SLP,hantavirus
2026-03-07,sangrado,26.02,MX,hantavirus
2026-03-07,sangrado,43.22,SLP,hantavirus
2026-03-07,raton de campo,44.18,MX,hantavirus
2026-03-07,raton de campo,50.45,SLP,hantavirus
2026-03-07,hantavirus sintomas,55.38,MX,hantavirus
2026-03-07,hantavirus sintomas,54.52,SLP,hantavirus
2026-03-07,covid tos,67.63,MX,covid
2026-03-07,covid tos,74.38,SLP,covid
2026-03-07,covid fiebre,67.74,MX,covid
